commit,date,change_type,parent_schema,property_context,old_value,new_value,actions_url
c146c33ab151,2025-02-06,removed,NumberMetricAlertView,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,NumberMetricAlertView,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,NumberMetricAlertView,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,NumberMetricEventView,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,NumberMetricEventView,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,NumberMetricEventView,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,NumberMetricEventView,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,NumberMetricEventView,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OnDemandCpsSnapshotSource,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgEventViewForOrg,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgEventViewForOrg,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgEventViewForOrg,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgEventViewForOrg,invoiceId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgEventViewForOrg,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgEventViewForOrg,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgFederationSettings,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgFederationSettings,identityProviderId,20,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgGroup,groupName,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgGroup,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgGroup,orgName,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgUserRequest,teamIds,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgUserResponse,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgUserResponse,teamIds,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrgUserUpdateRequest,teamIds,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrganizationInvitation,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrganizationInvitation,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrganizationInvitation,teamIds,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrganizationInvitationGroupRoleAssignmentsRequest,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrganizationInvitationRequest,teamIds,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,OrganizationInvitationUpdateRequest,teamIds,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,PerformanceAdvisorIndex,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,PerformanceAdvisorIndex,impact,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,PerformanceAdvisorShape,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,PeriodicCpsSnapshotSource,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,PeriodicCpsSnapshotSource,policyItemId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,PrivateNetworkEndpointIdEntry,endpointId,22,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RawMetricAlertView,alertConfigId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RawMetricAlertView,clusterName,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RawMetricAlertView,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RawMetricAlertView,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RawMetricAlertView,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RawMetricEventView,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RawMetricEventView,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RawMetricEventView,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RawMetricEventView,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RawMetricEventView,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicaSetAlertConfigViewForNdsGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicaSetAlertConfigViewForNdsGroup,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicaSetAlertViewForNdsGroup,alertConfigId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicaSetAlertViewForNdsGroup,clusterName,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicaSetAlertViewForNdsGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicaSetAlertViewForNdsGroup,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicaSetAlertViewForNdsGroup,nonRunningHostIds,8,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicaSetAlertViewForNdsGroup,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicaSetAlertViewForNdsGroup,parentClusterId,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicaSetThresholdAlertConfigViewForNdsGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicaSetThresholdAlertConfigViewForNdsGroup,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicationSpec,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicationSpec20240805,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ReplicationSpec20240805,zoneId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForNdsGroup,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForNdsGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForNdsGroup,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForNdsGroup,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForNdsGroup,resourceId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForNdsGroup,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForOrg,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForOrg,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForOrg,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForOrg,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForOrg,resourceId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ResourceEventViewForOrg,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RoleAssignment,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,RoleAssignment,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,SampleDatasetStatus,_id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,SampleDatasetStatus,clusterName,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,SearchDeploymentAuditView,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,SearchDeploymentAuditView,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,SearchDeploymentAuditView,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,SearchDeploymentAuditView,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,SearchDeploymentAuditView,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,SearchIndexResponse,indexID,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessAWSTenantEndpoint,_id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessAzureTenantEndpoint,_id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessBackupRestoreJob,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessBackupRestoreJob,snapshotId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessBackupRestoreJob,targetClusterName,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessBackupRestoreJob,targetGroupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessBackupSnapshot,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessBackupSnapshot,serverlessInstanceName,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessInstanceDescription,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessInstanceDescription,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessInstanceDescription,name,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessInstanceDescriptionCreate,name,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessMetricAlertConfigViewForNdsGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessMetricAlertConfigViewForNdsGroup,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServerlessTenantEndpoint,_id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServiceAccountGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServiceAccountGroupEvents,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServiceAccountGroupEvents,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServiceAccountGroupEvents,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServiceAccountGroupEvents,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServiceAccountGroupEvents,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServiceAccountOrgEvents,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServiceAccountOrgEvents,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServiceAccountOrgEvents,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServiceAccountOrgEvents,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,ServiceAccountOrgEvents,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,Source,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamProcessorAlertConfigViewForNdsGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamProcessorAlertConfigViewForNdsGroup,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamProcessorAlertViewForNdsGroup,alertConfigId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamProcessorAlertViewForNdsGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamProcessorAlertViewForNdsGroup,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamProcessorAlertViewForNdsGroup,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamProcessorEventViewForNdsGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamProcessorEventViewForNdsGroup,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamProcessorEventViewForNdsGroup,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamsEventViewForNdsGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamsEventViewForNdsGroup,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamsEventViewForNdsGroup,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamsKafkaNetworkingAccess,connectionId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamsProcessor,_id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamsProcessorWithStats,_id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamsTenant,_id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,StreamsTenant,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,Team,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEvent,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEvent,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEvent,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEvent,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEvent,teamId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEvent,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEventViewForNdsGroup,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEventViewForNdsGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEventViewForNdsGroup,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEventViewForNdsGroup,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEventViewForNdsGroup,teamId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamEventViewForNdsGroup,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamNotification,teamId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamResponse,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TeamRole,teamId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TenantRestore,clusterName,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TenantRestore,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TenantRestore,projectId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TenantRestore,snapshotId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TenantRestore,targetDeploymentItemName,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TenantRestore,targetProjectId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TimeMetricAlertView,alertConfigId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TimeMetricAlertView,clusterName,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TimeMetricAlertView,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TimeMetricAlertView,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TimeMetricAlertView,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TimeMetricEventView,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TimeMetricEventView,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TimeMetricEventView,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TimeMetricEventView,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TimeMetricEventView,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,TriggerIngestionPipelineRequest,snapshotId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserAccessRoleAssignment,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserCert,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserEventViewForNdsGroup,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserEventViewForNdsGroup,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserEventViewForNdsGroup,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserEventViewForNdsGroup,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserEventViewForNdsGroup,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserEventViewForOrg,apiKeyId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserEventViewForOrg,groupId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserEventViewForOrg,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserEventViewForOrg,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserEventViewForOrg,userId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,UserScope,name,1,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,raw,alertConfigId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,raw,cid,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,raw,id,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
c146c33ab151,2025-02-06,removed,raw,orgId,24,,https://github.com/mongodb/openapi/actions/runs/13186041500
